Id,Weight,CityDistrict,DeliveryDateTime
7875,0.64,8,2024-09-01 04:31:31
7876,6.19,14,2024-09-01 08:33:33
7877,7.57,3,2024-09-01 13:31:31
7878,2.74,13,2024-09-01 12:32:32
7879,1.08,14,2024-09-01 21:17:17
7880,9.44,1,2024-09-01 18:19:19
7881,2.89,17,2024-09-01 10:10:10
7882,1.07,2,2024-09-01 08:47:47
7883,3.55,9,2024-09-01 19:01:01
7884,5.87,6,2024-09-01 06:41:41
7885,6.97,2,2024-09-01 23:23:23
7886,4.3,3,2024-09-01 16:40:40
7887,4.07,5,2024-09-01 13:11:11
7888,5.75,15,2024-09-01 13:59:59
7889,8.08,11,2024-09-01 13:45:45
7890,5.62,13,2024-09-01 21:53:53
7891,3.5,18,2024-09-01 08:27:27
7892,2.25,19,2024-09-02 00:09:09
7893,4.51,13,2024-09-01 20:21:21
7894,2.23,6,2024-09-01 16:22:22
7895,1.33,8,2024-09-01 05:02:02
7896,7.21,2,2024-09-01 14:11:11
7897,3.85,7,2024-09-02 02:52:52
7898,4.07,1,2024-09-01 15:38:38
7899,3.73,9,2024-09-02 02:25:25
7900,9.23,7,2024-09-01 11:57:57
7901,2.23,2,2024-09-02 01:32:32
7902,9.91,16,2024-09-01 10:07:07
7903,3.59,7,2024-09-01 18:22:22
7904,9.89,20,2024-09-01 14:07:07
7905,2.37,4,2024-09-01 03:01:01
7906,1.25,18,2024-09-01 17:18:18
7907,6.4,5,2024-09-01 06:44:44
7908,7.21,11,2024-09-01 17:01:01
7909,0.2,15,2024-09-02 01:39:39
7910,9.7,18,2024-09-01 04:50:50
7911,2.78,11,2024-09-01 03:37:37
7912,9.31,18,2024-09-01 03:41:41
7913,8.39,6,2024-09-01 06:08:08
7914,2.41,18,2024-09-02 02:54:54
7915,8.55,19,2024-09-01 18:19:19
7916,8.81,9,2024-09-02 01:25:25
7917,6.46,10,2024-09-01 04:44:44
7918,9.8,1,2024-09-01 05:56:56
7919,6.88,5,2024-09-02 02:12:12
7920,2.46,20,2024-09-01 08:30:30
7921,1.71,6,2024-09-02 00:23:23
7922,6.25,1,2024-09-01 03:18:18
7923,9.31,16,2024-09-01 05:10:10
7924,1.29,11,2024-09-01 11:22:22
7925,9.22,16,2024-09-01 05:35:35
7926,6.03,10,2024-09-01 23:59:59
7927,5.57,20,2024-09-01 08:21:21
7928,9.04,14,2024-09-01 18:33:33
7929,0.56,7,2024-09-02 00:27:27
7930,2.52,11,2024-09-02 01:28:28
7931,9.42,2,2024-09-02 00:34:34
7932,7.01,6,2024-09-01 21:57:57
7933,5.45,7,2024-09-01 11:09:09
7934,9.68,11,2024-09-01 08:03:03
7935,7.5,4,2024-09-01 22:57:57
7936,4,11,2024-09-01 03:17:17
7937,6.99,20,2024-09-01 10:26:26
7938,6.9,6,2024-09-01 19:21:21
7939,5.57,7,2024-09-01 13:06:06
7940,0.92,9,2024-09-01 08:32:32
7941,6.83,13,2024-09-01 06:51:51
7942,2.33,6,2024-09-01 20:45:45
7943,7.45,7,2024-09-01 03:28:28
7944,3.06,9,2024-09-01 09:01:01
7945,2.09,11,2024-09-01 05:47:47
7946,9.97,14,2024-09-01 10:12:12
7947,3.31,2,2024-09-01 20:30:30
7948,9.51,8,2024-09-01 05:07:07
7949,2.03,11,2024-09-02 00:39:39
7950,7.07,12,2024-09-02 01:06:06
7951,2.29,1,2024-09-02 00:24:24
7952,9.32,9,2024-09-02 02:03:03
7953,6.69,8,2024-09-01 22:05:05
7954,6.7,7,2024-09-01 22:26:26
7955,4.18,18,2024-09-01 14:56:56
7956,9.7,14,2024-09-02 00:11:11
7957,2.87,16,2024-09-01 23:03:03
7958,2.93,10,2024-09-01 11:43:43
7959,4.52,6,2024-09-01 18:18:18
7960,10,8,2024-09-01 04:59:59
7961,3.65,20,2024-09-01 13:22:22
7962,1.46,8,2024-09-01 11:57:57
7963,7.27,16,2024-09-01 21:59:59
7964,7.68,9,2024-09-01 13:40:40
7965,5.15,18,2024-09-01 09:15:15
7966,5.78,18,2024-09-01 20:22:22
7967,3.81,12,2024-09-01 12:57:57
7968,5.92,11,2024-09-01 23:52:52
7969,4.91,5,2024-09-01 20:20:20
7970,5.37,18,2024-09-01 23:28:28
7971,2.18,17,2024-09-01 16:51:51
7972,0.28,3,2024-09-01 15:52:52
7973,2.6,17,2024-09-01 03:11:11
7974,6.45,8,2024-09-01 16:42:42
7975,9.97,19,2024-09-02 01:24:24
7976,2.62,6,2024-09-01 05:50:50
7977,4.31,19,2024-09-01 23:56:56
7978,0.35,3,2024-09-01 07:17:17
7979,6.95,16,2024-09-01 07:09:09
7980,9.94,8,2024-09-01 22:38:38
7981,5.67,19,2024-09-01 19:33:33
7982,3.83,3,2024-09-01 09:14:14
7983,6.15,16,2024-09-01 05:57:57
7984,7.38,7,2024-09-01 08:33:33
7985,3.28,15,2024-09-01 17:00:00
7986,3.54,4,2024-09-01 12:29:29
7987,7.13,7,2024-09-01 07:33:33
7988,9.69,5,2024-09-01 18:58:58
7989,8.39,4,2024-09-02 02:03:03
7990,6.5,9,2024-09-01 23:51:51
7991,3.39,13,2024-09-01 16:06:06
7992,6.01,3,2024-09-01 23:33:33
7993,9.81,9,2024-09-01 21:37:37
7994,1.38,12,2024-09-01 20:33:33
7995,9.88,19,2024-09-01 08:48:48
7996,8.58,17,2024-09-01 06:25:25
7997,6.05,2,2024-09-01 07:06:06
7998,1.4,5,2024-09-01 13:43:43
7999,2.19,12,2024-09-01 23:42:42
8000,4.08,16,2024-09-01 20:19:19
8001,7.31,6,2024-09-01 11:01:01
8002,7.9,17,2024-09-01 17:33:33
8003,3.13,7,2024-09-01 16:27:27
8004,0.63,6,2024-09-01 12:22:22
8005,5.99,14,2024-09-01 12:39:39
8006,0.58,7,2024-09-01 20:27:27
8007,3.09,5,2024-09-01 12:54:54
8008,6.96,8,2024-09-01 04:07:07
8009,1.12,16,2024-09-01 09:16:16
8010,5.64,18,2024-09-02 01:43:43
8011,7.3,15,2024-09-01 13:21:21
8012,2.27,12,2024-09-01 11:04:04
8013,0.21,6,2024-09-01 17:47:47
8014,0.54,7,2024-09-01 12:45:45
8015,6.69,17,2024-09-01 06:14:14
8016,6.72,1,2024-09-01 08:59:59
8017,5.12,18,2024-09-01 04:52:52
8018,6.71,11,2024-09-01 06:11:11
8019,10,14,2024-09-01 22:53:53
8020,6.77,3,2024-09-01 06:56:56
8021,1.96,2,2024-09-01 18:07:07
8022,5.21,3,2024-09-01 07:47:47
8023,5.35,3,2024-09-02 00:03:03
8024,6.54,18,2024-09-01 21:35:35
8025,4.35,18,2024-09-01 12:54:54
8026,0.7,4,2024-09-01 07:47:47
8027,2.62,15,2024-09-02 01:03:03
8028,0.11,12,2024-09-01 14:57:57
8029,6.07,19,2024-09-01 11:46:46
8030,6.68,5,2024-09-01 17:49:49
8031,9.13,4,2024-09-01 06:46:46
8032,8.11,12,2024-09-02 01:24:24
8033,3.34,6,2024-09-01 14:39:39
8034,2.48,9,2024-09-01 20:20:20
8035,7.83,14,2024-09-01 09:52:52
8036,0.56,4,2024-09-01 14:59:59
8037,7.07,5,2024-09-01 15:13:13
8038,2.8,9,2024-09-01 07:42:42
8039,9.13,9,2024-09-01 14:43:43
8040,10.04,11,2024-09-01 19:59:59
8041,2.72,2,2024-09-01 04:22:22
8042,5.76,19,2024-09-01 09:49:49
8043,4.19,8,2024-09-01 15:13:13
8044,2.01,20,2024-09-01 18:13:13
8045,4.72,17,2024-09-01 07:48:48
8046,1.67,8,2024-09-01 16:50:50
8047,7.23,14,2024-09-01 20:01:01
8048,3.45,3,2024-09-01 09:50:50
8049,2.23,12,2024-09-01 23:15:15
8050,6.1,20,2024-09-01 16:44:44
8051,1.41,17,2024-09-01 13:03:03
8052,3.42,1,2024-09-02 02:17:17
8053,0.86,7,2024-09-01 14:31:31
8054,0.84,3,2024-09-01 05:29:29
8055,2.22,4,2024-09-01 20:22:22
8056,1.98,6,2024-09-01 21:07:07
8057,1.22,1,2024-09-01 08:52:52
8058,2.52,8,2024-09-01 19:20:20
8059,5,6,2024-09-01 11:09:09
8060,1.02,5,2024-09-01 13:58:58
8061,4.63,3,2024-09-02 01:27:27
8062,4.33,17,2024-09-01 09:45:45
8063,1.75,10,2024-09-01 16:15:15
8064,3.27,19,2024-09-01 13:42:42
8065,5.62,4,2024-09-02 01:06:06
8066,0.56,14,2024-09-01 07:38:38
8067,9.13,13,2024-09-01 19:24:24
8068,7.46,16,2024-09-01 23:15:15
8069,0.24,14,2024-09-01 17:22:22
8070,2.81,3,2024-09-01 06:27:27
8071,2.87,6,2024-09-01 12:18:18
8072,2.58,16,2024-09-02 01:19:19
8073,1.21,17,2024-09-01 12:48:48
8074,4.78,4,2024-09-01 05:12:12
8075,1.72,14,2024-09-01 05:47:47
8076,6.03,4,2024-09-01 17:20:20
8077,2.13,10,2024-09-02 02:12:12
8078,1.43,12,2024-09-01 15:36:36
8079,4.51,1,2024-09-01 09:30:30
8080,3.65,11,2024-09-01 06:15:15
8081,2.52,6,2024-09-02 00:42:42
8082,1.52,11,2024-09-01 09:43:43
8083,8.66,19,2024-09-01 18:28:28
8084,8.54,13,2024-09-01 23:40:40
8085,1.61,2,2024-09-01 13:55:55
8086,4.96,17,2024-09-01 03:31:31
8087,0.31,14,2024-09-01 05:25:25
8088,0.44,15,2024-09-01 04:30:30
8089,0.59,14,2024-09-01 18:37:37
8090,8.53,18,2024-09-01 18:20:20
8091,8.56,19,2024-09-02 00:35:35
8092,0.13,20,2024-09-01 08:41:41
8093,8.33,5,2024-09-01 10:46:46
8094,6.84,19,2024-09-01 05:57:57
8095,0.35,3,2024-09-01 05:02:02
8096,9.27,20,2024-09-01 15:39:39
8097,4.52,19,2024-09-01 12:26:26
8098,7.77,14,2024-09-01 04:34:34
8099,8.32,8,2024-09-01 09:36:36
8100,3.09,16,2024-09-01 11:29:29
8101,7.56,17,2024-09-01 09:33:33
8102,1.44,12,2024-09-01 11:25:25
8103,8.29,7,2024-09-01 16:03:03
8104,9.35,16,2024-09-01 21:34:34
8105,1.17,4,2024-09-01 11:56:56
8106,1.45,16,2024-09-01 13:36:36
8107,8.57,18,2024-09-01 18:25:25
8108,3.71,18,2024-09-01 23:02:02
8109,5.25,17,2024-09-01 19:39:39
8110,8.24,14,2024-09-01 03:18:18
8111,3.25,13,2024-09-01 17:05:05
8112,0.5,4,2024-09-01 23:07:07
8113,8.98,9,2024-09-01 20:49:49
8114,1.74,6,2024-09-01 10:10:10
8115,0.39,1,2024-09-01 20:17:17
8116,5.84,12,2024-09-01 18:12:12
8117,1.22,11,2024-09-01 12:14:14
8118,9.87,13,2024-09-01 04:35:35
8119,5.46,17,2024-09-01 03:59:59
8120,0.38,6,2024-09-01 14:21:21
8121,6.17,16,2024-09-01 21:32:32
8122,7.55,1,2024-09-01 06:12:12
8123,3.13,14,2024-09-01 18:01:01
8124,9.56,14,2024-09-01 21:42:42
8125,3.27,5,2024-09-01 21:15:15
8126,2.47,13,2024-09-01 19:48:48
8127,4.95,13,2024-09-01 19:16:16
8128,5.06,2,2024-09-01 11:11:11
8129,8.5,5,2024-09-02 01:29:29
8130,2.45,1,2024-09-01 08:30:30
8131,7.61,7,2024-09-01 18:06:06
8132,9.47,19,2024-09-01 20:04:04
8133,2.91,19,2024-09-01 09:50:50
8134,9.29,14,2024-09-01 08:29:29
8135,4.46,2,2024-09-01 16:29:29
8136,4.99,17,2024-09-01 08:01:01
8137,7.05,13,2024-09-01 14:53:53
8138,6.25,5,2024-09-01 09:02:02
8139,1.35,19,2024-09-01 19:42:42
8140,8.89,17,2024-09-01 20:11:11
8141,8.29,12,2024-09-01 03:06:06
8142,8.05,14,2024-09-01 23:15:15
8143,2.21,11,2024-09-01 08:29:29
8144,4.3,15,2024-09-01 10:37:37
8145,4.13,13,2024-09-01 23:10:10
8146,1.35,17,2024-09-01 11:36:36
8147,5.12,8,2024-09-01 16:41:41
8148,2.28,3,2024-09-01 18:13:13
8149,7.13,15,2024-09-01 15:19:19
8150,5.46,19,2024-09-01 07:59:59
8151,6.71,12,2024-09-01 06:48:48
8152,8.24,1,2024-09-01 04:55:55
8153,6.59,5,2024-09-01 10:18:18
8154,6.43,14,2024-09-01 09:24:24
8155,7.8,14,2024-09-01 19:28:28
8156,4.55,1,2024-09-01 22:44:44
8157,6.63,15,2024-09-01 22:39:39
8158,3.42,18,2024-09-01 19:54:54
8159,9.89,15,2024-09-01 23:15:15
8160,3.87,17,2024-09-01 11:33:33
8161,6.28,2,2024-09-01 18:35:35
8162,8.5,13,2024-09-01 12:24:24
8163,10.08,7,2024-09-01 04:00:00
8164,2.78,12,2024-09-02 00:13:13
8165,2.59,17,2024-09-02 00:54:54
8166,10.05,17,2024-09-01 12:35:35
8167,9.99,7,2024-09-01 17:34:34
8168,0.26,11,2024-09-01 10:21:21
8169,8.29,20,2024-09-01 06:53:53
8170,4.79,8,2024-09-01 03:28:28
8171,5.77,19,2024-09-01 14:01:01
8172,4.86,1,2024-09-01 22:21:21
8173,4.13,20,2024-09-01 16:15:15
8174,8.05,2,2024-09-01 06:41:41
8175,4.34,4,2024-09-02 00:48:48
8176,0.54,13,2024-09-01 06:17:17
8177,5.48,12,2024-09-01 18:31:31
8178,6.53,3,2024-09-01 19:48:48
8179,1.16,13,2024-09-01 05:27:27
8180,9.91,13,2024-09-01 19:43:43
8181,4.12,20,2024-09-01 08:40:40
8182,6.22,8,2024-09-01 19:00:00
8183,3.56,6,2024-09-01 09:37:37
8184,7.83,17,2024-09-01 09:52:52
8185,5.83,9,2024-09-01 04:59:59
8186,9.4,7,2024-09-01 22:14:14
8187,5.23,19,2024-09-01 06:17:17
8188,2.8,11,2024-09-01 22:25:25
8189,6.13,20,2024-09-01 15:18:18
8190,6.03,9,2024-09-01 23:23:23
8191,1.63,9,2024-09-01 11:12:12
8192,4.7,18,2024-09-01 23:43:43
8193,9.61,12,2024-09-01 21:32:32
8194,9.65,8,2024-09-01 05:17:17
8195,6.27,5,2024-09-01 15:12:12
8196,3.31,15,2024-09-02 00:55:55
8197,8.96,10,2024-09-01 03:15:15
8198,2.93,1,2024-09-01 18:54:54
8199,3.28,18,2024-09-02 01:41:41
8200,6.06,5,2024-09-01 18:58:58
8201,7.59,20,2024-09-02 00:17:17
8202,5.37,17,2024-09-01 17:16:16
8203,4.45,19,2024-09-01 13:37:37
8204,5.6,8,2024-09-01 22:03:03
8205,0.28,5,2024-09-01 08:25:25
8206,1.35,7,2024-09-01 14:38:38
8207,0.91,4,2024-09-01 08:50:50
8208,1.46,9,2024-09-01 15:32:32
8209,2.58,12,2024-09-02 00:03:03
8210,1.21,20,2024-09-01 18:01:01
8211,0.32,14,2024-09-01 12:27:27
8212,9.27,8,2024-09-02 00:31:31
8213,6.65,4,2024-09-01 03:48:48
8214,9.31,7,2024-09-01 19:39:39
8215,5.41,15,2024-09-01 04:17:17
8216,5.72,7,2024-09-01 20:49:49
8217,7.39,1,2024-09-01 22:32:32
8218,5.23,5,2024-09-01 22:54:54
8219,3.73,1,2024-09-01 23:36:36
8220,4.24,13,2024-09-01 15:57:57
8221,0.99,13,2024-09-01 11:01:01
8222,3.09,5,2024-09-01 17:19:19
8223,4.41,8,2024-09-02 02:10:10
8224,3.83,8,2024-09-01 05:54:54
8225,1.7,16,2024-09-01 09:31:31
8226,4.39,7,2024-09-02 00:42:42
8227,8.51,15,2024-09-01 11:14:14
8228,4.69,8,2024-09-01 10:19:19
8229,2.93,10,2024-09-01 18:08:08
8230,9.89,13,2024-09-02 00:25:25
8231,4.33,12,2024-09-01 13:17:17
8232,7.93,4,2024-09-01 16:22:22
8233,8.34,17,2024-09-01 17:47:47
8234,8.21,16,2024-09-01 08:07:07
8235,4.5,7,2024-09-01 10:35:35
8236,0.73,15,2024-09-01 05:27:27
8237,8.71,11,2024-09-01 16:06:06
8238,5.48,18,2024-09-02 02:40:40
8239,0.51,19,2024-09-01 23:45:45
8240,5.39,1,2024-09-01 23:43:43
8241,6.94,12,2024-09-01 20:34:34
8242,7.36,17,2024-09-01 09:15:15
8243,6.36,14,2024-09-02 01:17:17
8244,3.72,11,2024-09-01 11:25:25
8245,5.77,1,2024-09-01 06:13:13
8246,3.81,17,2024-09-01 22:16:16
8247,8.06,6,2024-09-01 23:14:14
8248,7.7,16,2024-09-01 04:14:14
8249,3.6,8,2024-09-01 11:47:47
8250,4.99,9,2024-09-01 09:40:40
8251,0.16,18,2024-09-01 11:55:55
8252,2.63,9,2024-09-01 23:07:07
8253,7.96,1,2024-09-01 17:31:31
8254,6.78,14,2024-09-01 03:55:55
8255,8.24,2,2024-09-01 18:51:51
8256,8.87,19,2024-09-02 02:24:24
8257,4.71,6,2024-09-01 08:26:26
8258,0.33,19,2024-09-01 19:52:52
8259,9.45,9,2024-09-01 06:46:46
8260,1.36,3,2024-09-01 20:42:42
8261,7.27,5,2024-09-01 16:52:52
8262,2.1,19,2024-09-01 11:19:19
8263,7.34,2,2024-09-01 09:03:03
8264,5.33,15,2024-09-01 20:55:55
8265,6.98,5,2024-09-01 12:49:49
8266,5.83,1,2024-09-01 09:55:55
8267,5.91,8,2024-09-01 06:06:06
8268,4.77,15,2024-09-01 16:00:00
8269,5.62,7,2024-09-01 08:56:56
8270,2.18,19,2024-09-02 02:06:06
8271,8.4,2,2024-09-01 19:18:18
8272,7.18,5,2024-09-01 22:52:52
8273,7.22,13,2024-09-01 09:51:51
8274,1.66,15,2024-09-01 05:02:02
8275,7.73,7,2024-09-02 02:05:05
8276,9.86,8,2024-09-02 02:40:40
8277,9.56,6,2024-09-01 23:04:04
8278,1.86,14,2024-09-01 09:28:28
8279,3.83,6,2024-09-01 20:18:18
8280,6.95,16,2024-09-01 17:16:16
8281,2.82,16,2024-09-01 15:45:45
8282,5.47,17,2024-09-01 08:30:30
8283,8.48,3,2024-09-01 14:54:54
8284,2.28,20,2024-09-01 20:11:11
8285,9.62,10,2024-09-01 16:03:03
8286,7.4,20,2024-09-01 07:36:36
8287,8.65,10,2024-09-01 19:39:39
8288,9.52,2,2024-09-01 03:20:20
8289,8.72,1,2024-09-01 22:24:24
8290,6.18,20,2024-09-01 03:40:40
8291,1.53,15,2024-09-02 02:19:19
8292,0.73,18,2024-09-01 14:32:32
8293,4.8,14,2024-09-01 03:11:11
8294,6.93,13,2024-09-01 14:15:15
8295,0.12,14,2024-09-01 22:51:51
8296,8.53,9,2024-09-01 15:11:11
8297,3.74,1,2024-09-01 22:16:16
8298,9.72,18,2024-09-01 16:42:42
8299,6.69,18,2024-09-01 14:18:18
8300,8.65,6,2024-09-01 07:22:22
8301,6.6,1,2024-09-01 13:16:16
8302,4.91,8,2024-09-01 21:24:24
8303,8.3,16,2024-09-01 12:22:22
8304,8.35,15,2024-09-01 03:50:50
8305,8.67,12,2024-09-01 12:27:27
8306,4.82,20,2024-09-01 21:24:24
8307,0.88,11,2024-09-02 02:48:48
8308,9.74,10,2024-09-01 04:07:07
8309,9.13,10,2024-09-01 17:20:20
8310,1.11,16,2024-09-02 00:48:48
8311,0.24,19,2024-09-01 11:43:43
8312,8.87,2,2024-09-02 02:15:15
8313,5.74,12,2024-09-02 01:51:51
8314,0.88,5,2024-09-01 15:29:29
8315,8.19,19,2024-09-01 13:54:54
8316,2.14,18,2024-09-01 15:51:51
8317,7.62,20,2024-09-01 11:46:46
8318,5.96,2,2024-09-01 15:00:00
8319,1.01,16,2024-09-01 06:34:34
8320,5.53,14,2024-09-01 15:23:23
8321,8.81,6,2024-09-01 13:14:14
8322,8.29,2,2024-09-01 12:38:38
8323,0.13,19,2024-09-01 06:29:29
8324,5.44,4,2024-09-01 14:39:39
8325,5.23,7,2024-09-01 18:38:38
8326,3.71,4,2024-09-01 11:36:36
8327,1.51,5,2024-09-01 13:20:20
8328,2.27,11,2024-09-01 14:50:50
8329,2.9,5,2024-09-01 14:53:53
8330,1.99,1,2024-09-01 22:06:06
8331,8.75,8,2024-09-01 12:10:10
8332,1.56,1,2024-09-01 23:55:55
8333,6.11,6,2024-09-01 13:24:24
8334,5.99,12,2024-09-02 00:45:45
8335,5.19,15,2024-09-01 21:48:48
8336,1.56,17,2024-09-01 22:00:00
8337,5.21,16,2024-09-01 07:53:53
8338,7.74,17,2024-09-01 23:19:19
8339,2.77,1,2024-09-01 06:54:54
8340,1.51,19,2024-09-01 19:29:29
8341,9.13,6,2024-09-01 03:07:07
8342,7.12,12,2024-09-01 06:54:54
8343,4.46,17,2024-09-02 00:08:08
8344,8.51,16,2024-09-01 23:22:22
8345,2.22,14,2024-09-01 10:32:32
8346,3.55,5,2024-09-02 00:58:58
8347,4.31,17,2024-09-01 21:16:16
8348,4.63,18,2024-09-01 14:02:02
8349,6.33,16,2024-09-01 06:13:13
8350,3.32,3,2024-09-01 13:49:49
8351,7.13,11,2024-09-01 19:26:26
8352,1.63,18,2024-09-01 22:14:14
8353,0.28,2,2024-09-02 00:44:44
8354,3.47,6,2024-09-01 17:41:41
8355,8.83,7,2024-09-01 15:20:20
8356,9.83,13,2024-09-01 22:43:43
8357,6,16,2024-09-01 23:34:34
8358,5.68,6,2024-09-02 01:49:49
8359,6.77,6,2024-09-02 00:23:23
8360,2.76,13,2024-09-01 08:25:25
8361,0.92,7,2024-09-01 07:37:37
8362,3.05,12,2024-09-02 01:51:51
8363,1.54,5,2024-09-01 18:26:26
8364,8.28,5,2024-09-02 01:54:54
8365,4.42,13,2024-09-01 07:57:57
8366,7.9,7,2024-09-01 21:50:50
8367,8.66,17,2024-09-01 05:26:26
8368,7.79,3,2024-09-02 01:38:38
8369,3.8,16,2024-09-02 02:53:53
8370,7.35,3,2024-09-01 18:01:01
8371,1.78,6,2024-09-01 22:50:50
8372,5.98,18,2024-09-01 08:37:37
8373,7.96,17,2024-09-01 22:08:08
8374,7.39,3,2024-09-01 03:34:34
8375,1.57,2,2024-09-01 08:54:54
8376,5.9,3,2024-09-01 19:55:55
8377,0.32,14,2024-09-01 23:07:07
8378,8.31,17,2024-09-02 02:17:17
8379,4.07,7,2024-09-01 18:34:34
8380,0.62,18,2024-09-02 01:18:18
8381,5.38,13,2024-09-01 21:55:55
8382,6.23,20,2024-09-02 02:47:47
8383,8.74,5,2024-09-01 16:42:42
8384,8.9,7,2024-09-01 08:05:05
8385,9.11,16,2024-09-01 10:19:19
8386,9.26,11,2024-09-01 07:02:02
8387,6.57,18,2024-09-01 18:57:57
8388,3.88,19,2024-09-01 15:56:56
8389,1.94,11,2024-09-01 23:21:21
8390,1.86,14,2024-09-02 02:59:59
8391,7.92,14,2024-09-01 18:58:58
8392,4.83,10,2024-09-02 02:13:13
8393,8.77,8,2024-09-02 01:27:27
8394,4.58,9,2024-09-01 05:12:12
8395,2.75,2,2024-09-01 12:25:25
8396,4.24,4,2024-09-01 17:32:32
8397,2.47,11,2024-09-01 19:15:15
8398,8.37,20,2024-09-01 18:11:11
8399,0.89,12,2024-09-01 09:10:10
8400,4.53,4,2024-09-01 11:31:31
8401,9.02,15,2024-09-01 15:24:24
8402,3.62,7,2024-09-01 16:37:37
8403,7.27,9,2024-09-02 01:43:43
8404,2.63,10,2024-09-01 03:42:42
8405,7.32,18,2024-09-02 00:57:57
8406,6.3,12,2024-09-01 03:46:46
8407,9.1,7,2024-09-01 04:38:38
8408,1.04,11,2024-09-01 22:41:41
8409,7.08,6,2024-09-01 06:54:54
8410,2.17,4,2024-09-01 05:19:19
8411,6.03,16,2024-09-01 18:51:51
8412,6.8,16,2024-09-01 09:13:13
8413,5.76,2,2024-09-01 12:59:59
8414,5.04,10,2024-09-01 22:37:37
8415,1.78,6,2024-09-01 07:15:15
8416,0.66,14,2024-09-01 13:38:38
8417,4.13,7,2024-09-02 01:26:26
8418,8.92,20,2024-09-01 20:28:28
8419,0.25,9,2024-09-01 15:08:08
8420,8.47,7,2024-09-01 23:27:27
8421,2.44,13,2024-09-01 11:15:15
8422,4.89,8,2024-09-01 20:25:25
8423,5.86,7,2024-09-01 23:17:17
8424,4.57,17,2024-09-02 01:14:14
8425,7.66,8,2024-09-02 02:19:19
8426,2.51,11,2024-09-01 10:13:13
8427,8.05,4,2024-09-01 17:57:57
8428,6.54,14,2024-09-01 17:01:01
8429,2.85,20,2024-09-01 15:54:54
8430,0.75,7,2024-09-01 13:44:44
8431,6.27,18,2024-09-01 12:18:18
8432,9.03,13,2024-09-01 05:34:34
8433,2.38,11,2024-09-01 22:13:13
8434,6.34,3,2024-09-01 23:43:43
8435,4.8,2,2024-09-01 17:25:25
8436,4.99,15,2024-09-01 06:57:57
8437,2.09,10,2024-09-01 19:35:35
8438,8.23,17,2024-09-01 09:35:35
8439,8.33,7,2024-09-01 14:22:22
8440,5.11,16,2024-09-01 16:26:26
8441,1.45,18,2024-09-02 02:35:35
8442,4.24,5,2024-09-02 01:35:35
8443,1.68,6,2024-09-01 06:52:52
8444,0.15,5,2024-09-01 11:33:33
8445,4.71,8,2024-09-01 22:09:09
8446,9.56,5,2024-09-01 03:05:05
8447,9.35,12,2024-09-01 05:14:14
8448,0.1,6,2024-09-01 06:38:38
8449,1.36,15,2024-09-01 11:43:43
8450,9.69,6,2024-09-02 00:44:44
8451,1,15,2024-09-01 14:20:20
8452,6.2,2,2024-09-01 15:08:08
8453,6.46,4,2024-09-01 07:35:35
8454,0.55,18,2024-09-01 17:32:32
8455,3.76,7,2024-09-01 16:07:07
8456,3.21,8,2024-09-01 05:21:21
8457,1.04,12,2024-09-01 08:16:16
8458,0.55,10,2024-09-02 00:18:18
8459,1.51,18,2024-09-01 12:21:21
8460,8.74,18,2024-09-02 01:25:25
8461,5.06,14,2024-09-01 14:58:58
8462,0.87,16,2024-09-01 23:02:02
8463,9.42,2,2024-09-01 13:03:03
8464,5.85,3,2024-09-02 00:06:06
8465,2.73,8,2024-09-01 20:29:29
8466,2.17,6,2024-09-01 10:10:10
8467,1.38,11,2024-09-01 21:51:51
8468,2.7,12,2024-09-01 09:53:53
8469,4.21,5,2024-09-01 05:45:45
8470,3.64,6,2024-09-01 05:03:03
8471,3.01,2,2024-09-01 08:51:51
8472,7.41,7,2024-09-01 22:02:02
8473,2.35,16,2024-09-01 18:30:30
8474,8.06,2,2024-09-01 08:25:25
8475,0.75,18,2024-09-01 13:10:10
8476,3.13,7,2024-09-01 07:15:15
8477,7.33,6,2024-09-01 21:50:50
8478,1.03,15,2024-09-01 09:36:36
8479,5.9,3,2024-09-01 06:53:53
8480,0.79,3,2024-09-01 05:09:09
8481,6.55,10,2024-09-01 12:52:52
8482,7.07,10,2024-09-01 15:57:57
8483,6.12,13,2024-09-01 17:10:10
8484,8.49,15,2024-09-01 04:48:48
8485,4.94,4,2024-09-01 20:58:58
8486,0.42,6,2024-09-01 09:00:00
8487,3.72,6,2024-09-01 13:15:15
8488,6.1,18,2024-09-01 10:12:12
8489,2.69,17,2024-09-01 21:34:34
8490,8.57,10,2024-09-01 21:50:50
8491,6.82,15,2024-09-02 01:19:19
8492,7.55,11,2024-09-01 04:50:50
8493,0.73,8,2024-09-01 13:03:03
8494,1.83,7,2024-09-01 13:50:50
8495,1.43,17,2024-09-01 19:35:35
8496,6.27,17,2024-09-01 04:49:49
8497,9.05,2,2024-09-01 14:21:21
8498,7.78,6,2024-09-02 01:16:16
8499,3.09,5,2024-09-01 12:57:57
8500,8.06,17,2024-09-02 02:15:15
8501,8.74,14,2024-09-01 13:36:36
8502,4.37,10,2024-09-01 22:26:26
8503,7.59,5,2024-09-01 14:46:46
8504,0.64,1,2024-09-01 06:13:13
8505,7.88,3,2024-09-01 14:34:34
8506,6.79,2,2024-09-02 00:44:44
8507,2.26,17,2024-09-01 17:28:28
8508,7.87,15,2024-09-02 00:47:47
8509,4.12,2,2024-09-01 04:26:26
